# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.21105527638190955,0.09053166312042225,0.2729049456074792,0.21105527638190955,0.29083940856863,0.3090492541526977,0.21105527638190955,0.09053166312042225,0.3090492541526977
0.21608040201005024,0.09474205775943102,0.28297161812148486,0.21608040201005024,0.30216697229430073,0.3216376739225676,0.21608040201005024,0.09474205775943102,0.3216376739225676
0.22110552763819097,0.0989524523984398,0.29303829063549053,0.22110552763819097,0.3134945360199715,0.3342260936924375,0.22110552763819097,0.0989524523984398,0.3342260936924375
0.22613065326633167,0.10320190293692279,0.303153056567039,0.22613065326633167,0.3253444317602582,0.3471522064718638,0.22613065326633167,0.10320190293692279,0.3471522064718638
0.23115577889447236,0.10753190626807135,0.31336701517226934,0.23115577889447236,0.33827163728069026,0.3607748110835002,0.23115577889447236,0.10753190626807135,0.3607748110835002
0.23618090452261306,0.11186190959921992,0.3235809737774997,0.23618090452261306,0.35119884280112235,0.3743974156951365,0.23618090452261306,0.11186190959921992,0.3743974156951365
0.24120603015075376,0.11619191293036849,0.33379493238273006,0.24120603015075376,0.3641260483215544,0.38802002030677296,0.24120603015075376,0.11619191293036849,0.38802002030677296
0.24623115577889448,0.12073126207559506,0.3441326099997194,0.24623115577889448,0.3769938080672372,0.4016178106025664,0.24623115577889448,0.12073126207559506,0.4016178106025664
0.25125628140703515,0.12585033809057597,0.3548128941108101,0.25125628140703515,0.3896969487443835,0.4151468843314098,0.25125628140703515,0.12585033809057597,0.4151468843314098
0.2562814070351759,0.1309694141055569,0.36549317822190086,0.2562814070351759,0.4024000894215298,0.4286759580602534,0.2562814070351759,0.1309694141055569,0.4286759580602534
0.2613065326633166,0.13608849012053786,0.37617346233299165,0.2613065326633166,0.4151032300986762,0.44220503178909687,0.2613065326633166,0.13608849012053786,0.44220503178909687
0.2663316582914573,0.14120949788847476,0.38692901200503116,0.2663316582914573,0.42776554486120877,0.45569076644540873,0.2663316582914573,0.14120949788847476,0.45569076644540873
0.271356783919598,0.14633803949294005,0.3979780973647711,0.271356783919598,0.44026863855674814,0.46900747871884757,0.271356783919598,0.14633803949294005,0.46900747871884757
0.2763819095477387,0.15146658109740535,0.40902718272451105,0.2763819095477387,0.45277173225228756,0.4823241909922864,0.2763819095477387,0.15146658109740535,0.4823241909922864
0.2814070351758794,0.1565951227018706,0.42007626808425086,0.2814070351758794,0.4652748259478269,0.4956409032657251,0.2814070351758794,0.1565951227018706,0.4956409032657251
0.2864321608040201,0.16177455638129376,0.4308154793807679,0.2864321608040201,0.47766733855421695,0.5088155064863369,0.2864321608040201,0.16177455638129376,0.5088155064863369
0.2914572864321608,0.16725934251046407,0.4396954462979477,0.2914572864321608,0.4893963646257113,0.5211374553899868,0.2914572864321608,0.16725934251046407,0.5211374553899868
0.2964824120603015,0.17274412863963445,0.44857541321512756,0.2964824120603015,0.5011253906972057,0.5334594042936368,0.2964824120603015,0.17274412863963445,0.5334594042936368
0.30150753768844224,0.1782289147688048,0.4574553801323074,0.30150753768844224,0.5128544167687002,0.5457813531972869,0.30150753768844224,0.1782289147688048,0.5457813531972869
0.3065326633165829,0.18369866861832018,0.46647525377869564,0.3065326633165829,0.5246154934742263,0.558192719909002,0.3065326633165829,0.18369866861832018,0.558192719909002
0.31155778894472363,0.18899930932171766,0.4770690781286795,0.31155778894472363,0.5367371398126087,0.57161003696145,0.31155778894472363,0.18899930932171766,0.57161003696145
0.3165829145728643,0.19429995002511505,0.4876629024786633,0.3165829145728643,0.5488587861509912,0.5850273540138979,0.3165829145728643,0.19429995002511505,0.5850273540138979
0.32160804020100503,0.19960059072851252,0.49825672682864713,0.32160804020100503,0.5609804324893736,0.598444671066346,0.32160804020100503,0.19960059072851252,0.598444671066346
0.32663316582914576,0.20492153206257366,0.5088443361054489,0.32663316582914576,0.5731151068312228,0.6118260795906842,0.32663316582914576,0.20492153206257366,0.6118260795906842
0.3316582914572864,0.2112169036684904,0.5191336218695091,0.3316582914572864,0.5858751253394665,0.6234838787657508,0.3316582914572864,0.2112169036684904,0.6234838787657508
0.33668341708542715,0.2175122752744072,0.5294229076335693,0.33668341708542715,0.5986351438477105,0.6351416779408174,0.33668341708542715,0.2175122752744072,0.6351416779408174
0.3417085427135678,0.22380764688032395,0.5397121933976293,0.3417085427135678,0.6113951623559544,0.646799477115884,0.3417085427135678,0.22380764688032395,0.646799477115884
0.34673366834170855,0.23010301848624076,0.5500014791616897,0.34673366834170855,0.6241551808641984,0.6584572762909507,0.34673366834170855,0.23010301848624076,0.6584572762909507
0.35175879396984927,0.23602202098291472,0.5594116784330687,0.35175879396984927,0.6347877309049749,0.6705591542511643,0.35175879396984927,0.23602202098291472,0.6705591542511643
0.35678391959798994,0.24192500777281234,0.5687844697685891,0.35678391959798994,0.6453297503726675,0.6826799291809585,0.35678391959798994,0.24192500777281234,0.6826799291809585
0.36180904522613067,0.24782799456271,0.5781572611041094,0.36180904522613067,0.6558717698403602,0.6948007041107528,0.36180904522613067,0.24782799456271,0.6948007041107528
0.36683417085427134,0.25373098135260763,0.5875300524396295,0.36683417085427134,0.666413789308053,0.7069214790405469,0.36683417085427134,0.25373098135260763,0.7069214790405469
0.37185929648241206,0.2602389833397934,0.5958215894258071,0.37185929648241206,0.6774246865661472,0.7171484992243768,0.37185929648241206,0.2602389833397934,0.7171484992243768
0.3768844221105528,0.26681573705394374,0.6039902565995595,0.3768844221105528,0.6884888653913325,0.7271603200052564,0.3768844221105528,0.26681573705394374,0.7271603200052564
0.38190954773869346,0.273392490768094,0.6121589237733116,0.38190954773869346,0.6995530442165176,0.7371721407861359,0.38190954773869346,0.273392490768094,0.7371721407861359
0.3869346733668342,0.27996924448224436,0.6203275909470638,0.3869346733668342,0.7106172230417029,0.7471839615670154,0.3869346733668342,0.27996924448224436,0.7471839615670154
0.3919597989949749,0.2864941581690513,0.6286044989687486,0.3919597989949749,0.7198899696750929,0.7576870301212341,0.3919597989949749,0.2864941581690513,0.7576870301212341
0.3969849246231156,0.2930089567285717,0.6369025271558836,0.3969849246231156,0.7288131685637421,0.7682859518995188,0.3969849246231156,0.2930089567285717,0.7682859518995188
0.4020100502512563,0.29952375528809216,0.6452005553430186,0.4020100502512563,0.7377363674523915,0.7788848736778037,0.4020100502512563,0.29952375528809216,0.7788848736778037
0.40703517587939697,0.3060385538476126,0.6534985835301534,0.40703517587939697,0.7466595663410408,0.7894837954560884,0.40703517587939697,0.3060385538476126,0.7894837954560884
0.4120603015075377,0.31293572811604503,0.6605503582904299,0.4120603015075377,0.7560691646943211,0.7990603491092458,0.4120603015075377,0.31293572811604503,0.7990603491092458
0.4170854271356784,0.3199435900896888,0.6672413754797735,0.4170854271356784,0.765619562892626,0.8083409540946033,0.4170854271356784,0.3199435900896888,0.8083409540946033
0.4221105527638191,0.32695145206333254,0.6739323926691171,0.4221105527638191,0.775169961090931,0.8176215590799607,0.4221105527638191,0.32695145206333254,0.8176215590799607
0.4271356783919598,0.3339593140369763,0.6806234098584607,0.4271356783919598,0.7847203592892359,0.8269021640653181,0.4271356783919598,0.3339593140369763,0.8269021640653181
0.4321608040201005,0.340527709825913,0.6875129603468076,0.4321608040201005,0.7932842755935263,0.8350637906082715,0.4321608040201005,0.340527709825913,0.8350637906082715
0.4371859296482412,0.34692031914096705,0.6944819241547561,0.4371859296482412,0.8014535991402111,0.8427778257742634,0.4371859296482412,0.34692031914096705,0.8427778257742634
0.44221105527638194,0.3533129284560211,0.7014508879627044,0.44221105527638194,0.8096229226868958,0.8504918609402554,0.44221105527638194,0.3533129284560211,0.8504918609402554
0.4472361809045226,0.359705537771075,0.7084198517706527,0.4472361809045226,0.8177922462335805,0.8582058961062473,0.4472361809045226,0.359705537771075,0.8582058961062473
0.45226130653266333,0.36628640239709953,0.7149091863203956,0.45226130653266333,0.8260513951227496,0.8648254069569354,0.45226130653266333,0.36628640239709953,0.8648254069569354
0.457286432160804,0.3729672776570771,0.7211437178267167,0.457286432160804,0.8343582637251135,0.8708634517651185,0.457286432160804,0.3729672776570771,0.8708634517651185
0.4623115577889447,0.3796481529170548,0.7273782493330379,0.4623115577889447,0.8426651323274773,0.8769014965733015,0.4623115577889447,0.3796481529170548,0.8769014965733015
0.46733668341708545,0.3863290281770324,0.7336127808393591,0.46733668341708545,0.8509720009298413,0.8829395413814847,0.46733668341708545,0.3863290281770324,0.8829395413814847
0.4723618090452261,0.3933495881761266,0.7400215812659297,0.4723618090452261,0.8584778725948464,0.8886652855749764,0.4723618090452261,0.3933495881761266,0.8886652855749764
0.47738693467336685,0.4006044135125426,0.7465505671547414,0.47738693467336685,0.8654313325789147,0.8941756500341984,0.47738693467336685,0.4006044135125426,0.8941756500341984
0.4824120603015075,0.4078592388489586,0.7530795530435533,0.4824120603015075,0.872384792562983,0.8996860144934203,0.4824120603015075,0.4078592388489586,0.8996860144934203
0.48743718592964824,0.41511406418537466,0.759608538932365,0.48743718592964824,0.8793382525470512,0.9051963789526424,0.48743718592964824,0.41511406418537466,0.9051963789526424
0.49246231155778897,0.4225939881164315,0.7654888816616126,0.49246231155778897,0.886013505757943,0.9109246218313833,0.49246231155778897,0.4225939881164315,0.9109246218313833
0.49748743718592964,0.4302730377273628,0.770795424672784,0.49748743718592964,0.8924426529771784,0.9168456033120062,0.49748743718592964,0.4302730377273628,0.9168456033120062
0.5025125628140703,0.4379520873382941,0.7761019676839553,0.5025125628140703,0.8988718001964139,0.9227665847926291,0.5025125628140703,0.4379520873382941,0.9227665847926291
0.507537688442211,0.44563113694922546,0.7814085106951267,0.507537688442211,0.9053009474156494,0.9286875662732519,0.507537688442211,0.44563113694922546,0.9286875662732519
0.5125628140703518,0.45269665451881674,0.786684068667094,0.5125628140703518,0.9113462548659147,0.9337290780515497,0.5125628140703518,0.45269665451881674,0.9337290780515497
0.5175879396984925,0.4590686141286322,0.7919246000730045,0.5175879396984925,0.9169576564903874,0.9377764066880885,0.5175879396984925,0.4590686141286322,0.9377764066880885
0.5226130653266332,0.4654405737384477,0.7971651314789149,0.5226130653266332,0.9225690581148602,0.9418237353246275,0.5226130653266332,0.4654405737384477,0.9418237353246275
0.5276381909547738,0.471812533348263,0.8024056628848254,0.5276381909547738,0.9281804597393329,0.9458710639611663,0.5276381909547738,0.471812533348263,0.9458710639611663
0.5326633165829145,0.4784595001452619,0.806914525773197,0.5326633165829145,0.9334412112746794,0.9495714309101296,0.5326633165829145,0.4784595001452619,0.9495714309101296
0.5376884422110553,0.48550522736367663,0.8103624693111374,0.5376884422110553,0.9381935201807927,0.9527687034121085,0.5376884422110553,0.48550522736367663,0.9527687034121085
0.542713567839196,0.49255095458209136,0.8138104128490777,0.542713567839196,0.942945829086906,0.9559659759140876,0.542713567839196,0.49255095458209136,0.9559659759140876
0.5477386934673367,0.49959668180050615,0.8172583563870183,0.5477386934673367,0.9476981379930194,0.9591632484160666,0.5477386934673367,0.49959668180050615,0.9591632484160666
0.5527638190954774,0.5068075012654002,0.8207270620751814,0.5527638190954774,0.9521959476689212,0.9620894825210773,0.5527638190954774,0.5068075012654002,0.9620894825210773
0.5577889447236181,0.5143290826060196,0.8242348494578817,0.5577889447236181,0.9562146999703072,0.9645055267023827,0.5577889447236181,0.5143290826060196,0.9645055267023827
0.5628140703517588,0.5218506639466394,0.8277426368405821,0.5628140703517588,0.9602334522716932,0.9669215708836882,0.5628140703517588,0.5218506639466394,0.9669215708836882
0.5678391959798995,0.529372245287259,0.8312504242232825,0.5678391959798995,0.9642522045730793,0.9693376150649937,0.5678391959798995,0.529372245287259,0.9693376150649937
0.5728643216080402,0.5367008302416656,0.8350759798538674,0.5728643216080402,0.9680496064955,0.9717289517880824,0.5728643216080402,0.5367008302416656,0.9717289517880824
0.577889447236181,0.5435469242305395,0.8396959561041637,0.577889447236181,0.9712936324705076,0.9740585198656291,0.577889447236181,0.5435469242305395,0.9740585198656291
0.5829145728643216,0.5503930182194132,0.8443159323544597,0.5829145728643216,0.9745376584455151,0.9763880879431758,0.5829145728643216,0.5503930182194132,0.9763880879431758
0.5879396984924623,0.5572391122082871,0.848935908604756,0.5879396984924623,0.9777816844205228,0.9787176560207225,0.5879396984924623,0.5572391122082871,0.9787176560207225
0.592964824120603,0.5642766400701775,0.8535510655915567,0.592964824120603,0.980875105298598,0.9809389335633936,0.592964824120603,0.5642766400701775,0.9809389335633936
0.5979899497487438,0.5719754849479434,0.8581495742135543,0.5979899497487438,0.9834482540236335,0.9827861165310401,0.5979899497487438,0.5719754849479434,0.9827861165310401
